-30.7906,-10.2255,3.874966
-30.7906,-10.2255,3.904966
-30.7906,-10.2255,3.934966
-30.7906,-10.2255,3.964966
-30.7906,-10.2255,3.994966
-30.7906,-10.2255,4.024966
-30.7906,-10.2255,4.054966
-30.7906,-10.2255,4.084966
-30.7906,-10.2255,4.114966
-30.7906,-10.2255,4.144966
-30.7906,-10.2255,4.174966
-30.7906,-10.2255,4.204966
-30.7906,-10.2255,4.234966
-30.7906,-10.2255,4.264966
-30.7906,-10.2255,4.294966
-30.7906,-10.2255,4.324966
-30.7906,-10.2255,4.354966
-30.7906,-10.2255,4.384966
-30.7906,-10.2255,4.414966
-30.7906,-10.2255,4.444966
-30.7906,-10.2255,4.474966
-30.7906,-10.2255,4.504966
-30.7906,-10.2255,4.534966
-30.7906,-10.2255,4.564966
-30.7906,-10.2255,4.594966
-30.7906,-10.2255,4.624966
-30.7906,-10.2255,4.654966
-30.7906,-10.1255,4.654966
-30.7906,-10.1255,4.684966
-30.7906,-10.1255,4.714966
-30.7906,-10.1255,4.744966
-30.7906,-10.1255,4.774966
-30.7906,-10.1255,4.804966
-30.7906,-10.0255,4.804966
-30.7906,-10.0255,4.834966
-30.7906,-10.0255,4.864966
-30.7906,-10.0255,4.894966
-30.7906,-9.9255,4.894966
-30.7906,-9.9255,4.924966
-30.7906,-9.9255,4.954966
-30.7906,-9.9255,4.984966
-30.7906,-9.8255,4.984966
-30.7906,-9.8255,5.014966
-30.7906,-9.8255,5.044966
-30.7906,-9.7255,5.044966
-30.7906,-9.7255,5.074966
-30.7906,-9.6255,5.074966
-30.7906,-9.6255,5.044966
-30.7906,-9.6255,5.014966
-30.7906,-9.6255,4.984966
-30.7906,-9.6255,4.954966
-30.7906,-9.6255,4.924966
-30.7906,-9.6255,4.894966
-30.7906,-9.6255,4.864966
-30.7906,-9.6255,4.834966
-30.7906,-9.6255,4.804966
-30.7906,-9.6255,4.774966
-30.7906,-9.6255,4.744966
-30.7906,-9.6255,4.714966
-30.7906,-9.6255,4.684966
-30.7906,-9.6255,4.654966
-30.7906,-9.6255,4.624966
-30.7906,-9.6255,4.594966
-30.7906,-9.6255,4.564966
-30.7906,-9.6255,4.534966
-30.7906,-9.6255,4.504966
-30.7906,-9.6255,4.474966
-30.7906,-9.6255,4.444966
-30.7906,-9.6255,4.414966
-30.7906,-9.6255,4.384966
-30.7906,-9.6255,4.354966
-30.7906,-9.6255,4.324966
-30.7906,-9.6255,4.294966
-30.7906,-9.6255,4.264966
-30.7906,-9.6255,4.234966
-30.7906,-9.6255,4.204966
-30.7906,-9.6255,4.174966
-30.7906,-9.6255,4.144966
-30.7906,-9.6255,4.114966
-30.7906,-9.6255,4.084966
-30.7906,-9.6255,4.054966
-30.7906,-9.6255,4.024966
-30.7906,-9.6255,3.994966
-30.7906,-9.6255,3.964966
-30.7906,-9.6255,3.934966
-30.7906,-9.6255,3.904966
-30.7906,-9.6255,3.874966
-30.7906,-9.6255,3.844966
-30.7906,-9.6255,3.814966
-30.7906,-9.6255,3.784966
-30.7906,-9.6255,3.754966
-30.7906,-9.6255,3.724966
-30.7906,-9.6255,3.694966
-30.7906,-9.6255,3.664966
-30.7906,-9.6255,3.634966
-30.7906,-9.6255,3.604966
-30.7906,-9.6255,3.574966
-30.7906,-9.6255,3.544966
-30.7906,-9.6255,3.514966
-30.7906,-9.6255,3.484966
-30.7906,-9.6255,3.454966
-30.7906,-9.6255,3.424966
-30.7906,-9.6255,3.394966
-30.7906,-9.6255,3.364966
-30.7906,-9.6255,3.334966
-30.7906,-9.6255,3.304966
-30.7906,-9.6255,3.274966
-30.7906,-9.6255,3.244966
-30.7906,-9.6255,3.214966
-30.7906,-9.6255,3.184966
-30.7906,-9.6255,3.154966
-30.7906,-9.6255,3.124966
-30.7906,-9.6255,3.094966
-30.7906,-9.6255,3.064966
-30.7906,-9.6255,3.034966
-30.7906,-9.6255,3.004966
-30.7906,-9.6255,2.974966
-30.7906,-9.6255,2.944966
-30.7906,-9.6255,2.914966
-30.7906,-9.6255,2.884966
-30.7906,-9.6255,2.854966
-30.7906,-9.6255,2.824966
-30.7906,-9.6255,2.794966
-30.7906,-9.6255,2.764966
-30.7906,-9.6255,2.734966
-30.7906,-9.6255,2.704966
-30.7906,-9.6255,2.674966
-30.7906,-9.6255,2.644966
-30.7906,-9.6255,2.614966
-30.7906,-9.6255,2.584966
-30.7906,-9.6255,2.554966
-30.7906,-9.6255,2.524966
-30.7906,-9.6255,2.494966
-30.7906,-9.6255,2.464966
-30.7906,-9.6255,2.434966
-30.7906,-9.6255,2.404966
-30.7906,-9.6255,2.374966
-30.7906,-9.6255,2.344966
-30.7906,-9.6255,2.314966
-30.7906,-9.6255,2.284966
-30.7906,-9.6255,2.254966
-30.7906,-9.6255,2.224966
-30.7906,-9.6255,2.194966
-30.7906,-9.6255,2.164966
-30.7906,-9.6255,2.134966
-30.7906,-9.6255,2.104966
-30.7906,-9.6255,2.074966
-30.7906,-9.6255,2.044966
-30.7906,-9.6255,2.014966
-30.7906,-9.6255,1.984966
-30.7906,-9.6255,1.954966
-30.7906,-9.6255,1.924966
-30.7906,-9.6255,1.894966
-30.7906,-9.6255,1.864966
-30.7906,-9.6255,1.834966
-30.7906,-9.6255,1.804966
-30.7906,-9.6255,1.774966
-30.7906,-9.6255,1.744966
-30.7906,-9.6255,1.714966
-30.7906,-9.6255,1.684966
-30.7906,-9.6255,1.654966
-30.7906,-9.6255,1.624966
-30.7906,-9.6255,1.594966
-30.7906,-9.6255,1.564966
-30.7906,-9.6255,1.534966
-30.7906,-9.6255,1.504966
-30.7906,-9.6255,1.474966
-30.7906,-9.6255,1.444966
-30.7906,-9.6255,1.414966
-30.7906,-9.6255,1.384966
-30.7906,-9.6255,1.354966
-30.7906,-9.6255,1.324966
-30.7906,-9.6255,1.294966
-30.7906,-9.6255,1.264966
-30.7906,-9.6255,1.234966
-30.7906,-9.6255,1.204966
-30.7906,-9.6255,1.174966
-30.7906,-9.6255,1.144966
-30.7906,-9.6255,1.114966
-30.7906,-9.6255,1.084966
-30.7906,-9.6255,1.054966
-30.7906,-9.6255,1.024966
-30.7906,-9.6255,0.994966
-30.7906,-9.6255,0.964966
-30.7906,-9.6255,0.934966
-30.7906,-9.6255,0.904966
-30.7906,-9.6255,0.874966
-30.7906,-9.6255,0.844966
-30.7906,-9.6255,0.814966
-30.7906,-9.6255,0.784966
-30.7906,-9.6255,0.754966
-30.7906,-9.6255,0.724966
-30.7906,-9.6255,0.694966
-30.7906,-9.6255,0.664966
-30.7906,-9.6255,0.634966
-30.7906,-9.6255,0.604966
-30.7906,-9.6255,0.574966
-30.7906,-9.6255,0.544966
-30.7906,-9.6255,0.514966
-30.7906,-9.6255,0.484966
-30.7906,-9.6255,0.454966
-30.7906,-9.6255,0.424966
-30.7906,-9.6255,0.394966
-30.7906,-9.6255,0.364966
